Text,True_Label,Predicted_Label,Confidence
"Although refuted by the findings of a subsequent study , a substudy of CREST established a higher periprocedural stroke rate for CAS when the surgeon was a vascular surgeon .",objective,conclusions,0.80179703
All patients thought that they had received the real needles .,results,methods,0.80173886
"Corneal power remained unchanged , but axial length increased .",conclusions,results,0.80166423
Ureaplasma were detected in culture followed by species-specific PCR .,methods,results,0.801489
"Randomization group independently predicted the change in sCD@ level , and changes in monocyte activation independently predicted the change in Lp-PLA@ level .",conclusions,methods,0.8011276
"Higher stimulant doses were associated with reduced sleep duration and later sleep start times , regardless of medication class .",conclusions,results,0.8008312
The objective of the study was to examine the effectiveness of a pre-treatment snack on uptake of mass treatment .,background,objective,0.8007487
Counts were correlated with various patient-specific parameters dealing with patient size and weight to find the best predicting parameter .,methods,results,0.7998624
"Moreover , these techniques may be used to optimize the result of percutaneous coronary intervention .",background,conclusions,0.7998037
The impact of protein from meats for breastfed infants during complementary feeding may be different .,background,conclusions,0.79954404
Prospective multicentric study to asses bone status in GHD adults after two years of recombinant growth hormone replacement treatment .,objective,methods,0.7995171
Risk factors for early termination in @ included patients were identified through Cox regression analysis .,methods,results,0.79945457
No participants refused their child 's examination .,conclusions,results,0.79935724
Gender-related differences were noted in factors associated with and predictive of physical inactivity .,conclusions,results,0.7992658
"Of the @ patients who completed the randomized RESTORE @-month core study , @ entered the extension study .",methods,results,0.7991799
To investigate the performance of the MI Sxscore in a multicentre randomised trial of patients undergoing primary percutaneous coronary intervention ( PPCI ) .,background,objective,0.799169
"The ProtecT trial randomly assigned @ men with localised prostate cancer to active monitoring , radiotherapy , or surgery .",conclusions,methods,0.79911536
Incremental cost utility ratio was reported as cost per quality adjusted life year ( QALY ) gained and an incremental cost effectiveness ratio ( ICER ) was reported as cost for a minimal clinically important difference ( MCID ) in functional independence .,methods,results,0.7990799
"According to the cutoff , patients were allocated into group A ( n = @ ) and group B ( n = @ ) .",results,methods,0.798915
Total lipid uptake was greater after @ days of EW compared with @ hours of DD .,conclusions,results,0.7985543
No change was observed in visual acuity metrics .,conclusions,results,0.79851884
This is achieved by artificially increasing contrast between obstacles and the ground surface via a novel ground plane extraction algorithm specifically designed to preserve low-contrast ground-surface boundaries .,objective,conclusions,0.7984669
"Of the @ sham-GVC patients who later received active GVC , @ responded by post-GVC month @ .",results,methods,0.7983835
"Xylitol , a naturally occurring sugar alcohol , can reduce AOM when given @ times per day as a gum or syrup , but a more convenient dosing regimen is needed for widespread adoption .",background,conclusions,0.7983166
Neoadjuvant treatment provides a unique opportunity to evaluate individual tumor sensitivity .,background,conclusions,0.79777694
Dexamethasone might diminish this edema and thereby reduce the incidence of pain flare .,background,conclusions,0.7976712
It is vital that results are accurate and reliable and are not influenced by the choice of anaesthetic agent .,background,conclusions,0.79748034
"The safety and efficacy of sirukumab , an anti-interleukin-@ ( IL-@ ) monoclonal antibody , were evaluated in a @-part , placebo-controlled phase II study of patients with active rheumatoid arthritis ( RA ) despite methotrexate therapy .",objective,methods,0.79741883
"Heterologous prime-boost with the viral vectors simian adenovirus @ ( ChAd@ ) - modified vaccinia virus Ankara ( MVA ) is the most potent inducer of T-cells in humans , demonstrating significant efficacy when expressing the preerythrocytic antigen insert multiple epitope-thrombospondin-related adhesion protein ( ME-TRAP ) .",background,conclusions,0.79739016
Systemic exposure to dovitinib was similar for the FMI and CSF capsule formulations .,conclusions,results,0.7973224
The research was completed with a total of @ participants ( @ in the intervention group and @ in the control group ) who met the inclusion criteria .,methods,results,0.7972831
"We included @ patients , ofwhom , @ were assigned to doxycycline or chloramphenicol ( control group ) and @ to azithromycin ( study group ) .",results,methods,0.7971572
"The purpose of this study was to evaluate the effect of an aerobic exercise program based on verbal and written guidelines on maximum exercise capacity using a cardiopulmonary exercise test , quality of life , and the self-reported aerobic exercise practice of children and adolescents with CF.",background,objective,0.7971241
Despite a lower estimated work performed ; high-intensity intermittent exercise ( HIIE ) training produces greater fat mass reductions when compared with workload-matched continuous ( CON ) steady state exercise .,objective,conclusions,0.79660386
Tolerability profiles were comparable .,conclusions,results,0.7965488
"For EF we tried cut-off points of @ , @ and @ % .",methods,results,0.79649687
Administration of many drugs including magnesium sulfate ( MS ) has considerable influences on pregnancy outcomes .,objective,background,0.7964942
"The CEA involved @ patients , @ from the intervention group and @ from the control group .",methods,results,0.79625297
"Of @ enrolled and vaccinated adults , @ completed the primary immunization and @ adults received a booster dose .",results,methods,0.7961867
"According to our study , blood lactate and COHb levels were both correlated with the changes of consciousness in CO poisoning .",conclusions,results,0.79585683
The ability of RSBI to also predict successful weaning was evaluated .,background,methods,0.7953347
The identification of a drug capable of improving OSA and hypertension simultaneously would provide a novel approach in the treatment of both diseases .,background,conclusions,0.7951896
All groups performed well in medication acquisition and comprehension of medication indications and dosage .,results,methods,0.79510444
One hundred seventy-eight ( @ ) patients were evaluated at @ days for surgical site infection .,methods,results,0.794678
To compare pain response outcomes for patients with spinal bone metastases treated with resistance training of the spinal musculature versus passive physical therapy during radiotherapy ( RT ) .,background,objective,0.7945358
The primary analysis did not support the study hypothesis .,conclusions,results,0.79452044
"At @h after admission or transfer , the algorithm checked for prophylaxis orders within @-@h of the patient 's arrival , increasing the specificity of the displayed reminders .",methods,results,0.7943119
"At baseline , only better preserved AUC C-peptide release and higher levels of IAA were associated with better preservation of - cell function and lower insulin needs under anti-CD@ treatment .",results,conclusions,0.7942351
Both reduced GFR and RBF are associated with increased mortality .,objective,conclusions,0.79420125
"Leg compression is considered basic treatment for superficial vein thrombosis ( SVT ) , although scientific proof for its efficacy is lacking .",objective,background,0.794159
All patients with complete data were included ( n = @ ) .,methods,results,0.793759
"In comparison with low-flux HD , CTs did not significantly affect serum P levels .",conclusions,results,0.79372114
"Whereas greater differentiation between materials was possible after @ days of EW for each material , the lipid uptake profile was similar for DD and EW , indicating a greater material effect than a wear modality effect .",conclusions,results,0.7935776
"Predefined assessments on weeks @ , @ , and @ included number of nighttime awakenings attributed to vasomotor symptoms , sleep-onset latency , sleep duration , and sleep-related adverse events .",methods,results,0.7935039
"( @ ) Compared with before the analgesia , the white blood cell count ( WBC ) , neutrophil percentage ( N ) , platelet count ( PLT ) , aspartate transaminase ( AST ) , creatinine ( Cr ) , arterial partial pressure of carbon dioxide ( PaCO ( @ ) ) , blood lactic acid , blood sugar , C-reactive protein ( CRP ) were markedly reduced after sufentanil analgesia ( WBC : @ @ @ ( @ ) / L vs. @ @ ( @ ) / L , F = @ , P < @ ; N : @ @ vs. @ @ , F = @ , P = @ ; PLT : @ @ @ ( @ ) / L vs. @ @ ( @ ) / L , F = @ , P = @ ; AST : @ @ U/L vs. @ @ U/L , F = @ , P = @ ; Cr : @ @ mol/L vs. @ @ mol/L , F = @ , P < @ ; PaCO ( @ ) : @ @ mmHg vs. @ @ mmHg , F = @ , P = @ ; blood lactic acid : @ @ mmol/L vs. @ @ mmol/L , F = @ , P = @ ; blood sugar : @ @ mmol/L vs. @ @ mmol/L , F = @ , P = @ ; CRP : @ @ mg/L vs. @ @ mg/L , F = @ , P = @ ) .",results,methods,0.79337704
"However , factors that may predict treatment outcomes with respect to quality of life ( QoL ) results and mainly the role of olfactory function are still being underestimated .",objective,conclusions,0.79331225
"To determine the relationship between type three secretion genotype and fluoroquinolone resistance for P. aeruginosa strains isolated from microbial keratitis during the Steroids for Corneal Ulcers Trial ( SCUT ) and for two laboratory strains , PA@ and PAO@ .",background,objective,0.79326457
"Between Sept @ , @ , and Oct @ , @ , patients with psoriasis area and severity index ( PASI ) scores higher than @ were enrolled into this multicentre double-blind , phase @ study .",methods,results,0.7927315
Serial wide-field fluorescein angiography was performed on eyes with preproliferative ( ischemic ) central retinal vein occlusion to evaluate retinal perfusion .,background,methods,0.79271054
"A total of @ , @ and @ patients with DLBCL , HL and FL were included in the analysis .",methods,results,0.79267097
"We estimated a combined HR for all marginal failure times , regardless of whether they were first , second or later events .",results,methods,0.7923189
Twelve samples were genotyped and six had HIV drug resistance ( HIVDR ) mutations at baseline .,results,methods,0.79214174
"Totally @ patients were enrolled and assigned to two groups , @ patients in the treatment group and @ patients in the control group .",methods,results,0.7918854
A total of @ patients with IBS were randomized to drotaverine and placebo treatment groups .,methods,results,0.79161
Approximately @ % ( n = @ ) of our sample received treatment with antidementia drugs without having a formal diagnosis .,results,methods,0.7913832
Physicians exposed to a narrative about opioid guidelines were more likely to recall guideline content at @ hour than those exposed to a summary of the guidelines .,conclusions,results,0.79137945
The secondary objective was whether women with an abnormal result would attend for follow-up .,objective,methods,0.7905375
"We conducted a @-month , randomized , double-blind , placebo-controlled study to assess safety , tolerability , and efficacy of deferiprone in Friedreich ataxia ( FRDA ) .",objective,methods,0.7905208
Mean sacral slope in individuals with CLBP was not substantially different from mean slopes reported in other populations .,conclusions,results,0.79046595
"In this trial , we will seek to determine whether MBSR is an effective and cost-effective treatment option for persons with chronic back pain , compare its effectiveness and cost-effectiveness compared with CBT and explore the psychosocial variables that may mediate the effects of MBSR and CBT on patient outcomes .",background,conclusions,0.7904478
The aim of this research was to compare the pharmacodynamics of the combination of mitiglinide and sitagliptin to that of each agent alone in Korean patients with type @ diabetes mellitus ( T@DM ) .,background,objective,0.7902189
"Regarding the IR , IQsub was improved in @-keV MEI compared to PEI and less dependent on patient size .",conclusions,results,0.7899655
The aim of the present study was to determine the effects of gait training combined with transcranial direct-current stimulation over the primary motor cortex on balance and functional performance in children with cerebral palsy .,background,objective,0.7899639
Self-reported phenotypic characteristics were less valid .,conclusions,results,0.7899451
Measurements during warfarin interruptions > @ days were excluded .,results,methods,0.78970987
To examine the effects of complex cognitive ( mahjong ) and physical ( Tai Chi ) activities on dementia severity in nursing home residents with dementia .,background,objective,0.78970134
"The FMF@ score required improvement by @ in five of six criteria ( attack frequency , attack duration , global patient assessment , global physician assessment , frequency of attacks with arthritis , and levels of acute-phase reactants ) without worsening of the sixth criterion .",methods,results,0.78953093
"As such , it will become increasingly important to provide appropriate home-based care in order to support these patients to be cared for and die at home .",background,conclusions,0.7894707
"Additional analyses compared days @-@ , @-@ , @-@ , @-@ , @-@ , and @-@ .",methods,results,0.7894681
PACES in Epilepsy addressed methodologic concerns by utilizing patient needs assessment data ( n = @ ) to derive self-management content and program features for evaluation via randomized controlled trial ( RCT ) .,objective,methods,0.7890241
The study was stopped prematurely by an FDA partial clinical hold ( joint safety issues in other studies ) .,results,conclusions,0.7890143
"In a phase @ study , FOLFOXIRI plus bevacizumab showed promising activity and an acceptable rate of adverse effects .",background,conclusions,0.7887661
"Aim of this study was to evaluate the safety and the efficacy for relieving dyschezia symptoms of a CO@-releasing suppository in a randomized , placebo-controlled , clinical trial .",background,objective,0.7885275
"Overall , @ children were randomized to artemether-lumefantrine or dihydroartemisinin-piperaquine ( DP ) at the time of the first episode of uncomplicated malaria ( median age , @ months ) .",methods,results,0.7883657
"AAT with larger animals , such as horses , may have unique benefits .",objective,conclusions,0.7883508
"Hence , it is important to identify other approaches to prevent the development of the chronic form of AN for which there is no known evidence-based treatment .",objective,background,0.78830034
"The purpose of this study is to compare clinical outcomes in the treatment of deep non-contained intrabony defects ( i.e. , with @ % @-wall component and a residual @ - to @-wall component in the most apical part ) using deproteinized bovine bone mineral ( DBBM ) combined with either enamel matrix protein derivative ( EMD ) or collagen membrane ( CM ) .",background,objective,0.78788435
It suggests the necessity of prescription of a third anti-AH preparation to these patients .,results,conclusions,0.78787917
"At week @ , patients achieving @ % or more improvement from baseline Psoriasis Area and Severity Index score ( PASI @ ) were rerandomized to @ dose levels of secukinumab retreatment as needed ( n = @ , @ mg ; n = @ , @ mg ) or fixed interval ( n = @ ; n = @ ) .",methods,results,0.78764296
For the first time the ERC guidelines of @ included instructions to be given to untrained rescuers by the dispatcher .,background,methods,0.78744304
"However , challenges with participant engagement and retention reduce the long-term maintenance of behaviour change .",background,conclusions,0.78725314
"However , the recorded patterns may be influenced and superimposed by signals generated from physiological processes , resulting in an inaccurate estimation of the cortical activity .",objective,conclusions,0.78718597
"Eighty-four third year students in a graduate-entry medical program were randomised , and @ completed the study .",results,methods,0.787105
"This article presents a secondary analysis of a randomized , controlled trial comparing supported employment with @ other vocational rehabilitation programs in @ ethnic/racial groups of participants with severe mental illness : Latinos , non-Latino African Americans , and non-Latino Whites .",objective,methods,0.7870877
"A principal components analysis of the data set including @ variables measured in @ subjects in the fasted state identified one factor , the principal components analysis factor in the fasted state ( PCF@-Fasted ) , which was heavily weighted by the PA : OA ratio of serum and muscle lipids , that was affected by diet ( P < @ ; HPA greater than HOA ) .",results,methods,0.78675216
Safety results through @weeks were consistent with other IL-@ inhibitors .,conclusions,results,0.7867316
"Selenium supplementation for women infected with HIV may increase genital shedding of HIV-@ , however , to our knowledge , no studies have examined the effect on viral shedding in breast milk .",objective,conclusions,0.78653795
The incentives involved discounted or free goods and services from businesses proximal to each campus .,objective,methods,0.78642315
Pain upon needle insertion appears less than that of anesthetic deposition .,results,conclusions,0.7863566
Relatively low radioiodine uptake ( RAIU ) represents a common obstacle for radioiodine ( ( @ ) I ) therapy in patients with multinodular goiter complicated by hyperthyroidism .,background,conclusions,0.78631073
Two patients in the Microhip group developed deep vein thrombosis during week @ .,results,methods,0.7862043
"TRUS-guided PBx was performed in @ patients with an age range of @-@ years ( mean age , @ @ years ) and a PSA range of @-@ ng/mL .",results,methods,0.786041
A topical fixed-dose clindamycin phosphate @ % and benzoyl peroxide @ % combination gel ( CLNP/BPO @ % ) is known to be effective and safe in white people with acne .,background,conclusions,0.7857771
"As of July @ , @ , @ patients of @ planned have been randomized .",conclusions,results,0.78511
"Higher doses may be more effective , but may cause sedation and confusion .",background,conclusions,0.78508955
"By these metrics , the Indian MDS performs well for deaths prior to age @ years .",results,conclusions,0.7850064
"The primary outcome was the proportion of febrile patients correctly treated : febrile patients should be tested for malaria , artemisinin combination therapy should be prescribed for confirmed cases , and no antimalarial should be prescribed for patients who are test-negative .",methods,conclusions,0.7849603
Controlled-Trials .,conclusions,methods,0.78491765
"While individuals with knee OA experienced EIA , a systemic decrease in pain sensitivity was only evident following upper body exercise .",conclusions,results,0.78490686
Intervention practices had higher rates of delivering tobacco control assistance than usual care practices over the @-year follow-up period .,conclusions,results,0.78487664
Three cases were bilateral .,results,methods,0.784752
"Three hundred seventeen pregnant women were recruited into the present study , @ in the menthol group and @ in the non-menthol group .",results,methods,0.78472483
"No advantage for either strategy was seen , except in the group undergoing early coronary artery bypass grafting ( CABG ) .",objective,results,0.78470117
"We mixed them and compared its results with vit B@ , fish oil and placebo separately .",conclusions,methods,0.78451186
The quality of integrated diabetes care is important for reducing the burden of diabetes .,objective,background,0.78419995
"Most affected in articulation were the oral or oropharyngeal cancer sites , followed by the nasal or nasopharyngeal sites .",results,methods,0.78395414
Tested Matrix ( @ ) coils were not inferior to bare metal coils .,conclusions,results,0.78389436
The aim of this study was to evaluate the efficacy of alternating etoposide-cisplatin and vinorelbine-cisplatin ( EP-NP ) compared with an etoposide-cisplatin ( EP ) regimen for advanced combined small cell carcinomas .,background,objective,0.78345186
"Acute changes in depressive symptom severity were specifically associated with incremental changes in S-@B blood levels , largely independent of covariates associated with either .",conclusions,results,0.7833011
"Although ARV were recognised as potent and beneficial medications , transforming the AIDS body from sickness to health , they were regarded as potentially harmful for those uninfected .",results,methods,0.78321224
"In HCV patients daclatasvir and asunaprevir exposures were largely comparable , when administered together or alone .",results,conclusions,0.7827132
Veterinary students ( @rd and @th year ; n = @ ) and practicing equine veterinarians ( n = @ ) .,methods,results,0.78268856
"Sixty-nine patients were treated @-@h after onset , and infarct growth was assessed in @ .",results,methods,0.78246784
Food intake at the lunch test meal after the MCT preload ( Study @ ) was ( means.e.m . ),results,methods,0.782465
"Repeated occurrences in the same patient of outcomes ( any diabetes-related endpoint , myocardial infarction -LSB- MI -RSB- , stroke , peripheral vascular disease and microvascular disease ) were accounted for with the Wei , Lin and Weissfeld method .",methods,results,0.78240955
BMD Z-scores were normal at inclusion in the lumbar spine ( LS ) and femoral neck ( FN ) .,results,methods,0.7822939
Sustained virologic suppression correlates with regression of histologic fibrosis and cirrhosis .,background,conclusions,0.7822874
"The aim of the present study was to investigate the effect of a year-long consumption of Pomegranate juice ( PJ ) , on two traditional cardiovascular ( CV ) risk factors : hypertension and lipid profile , as well as on cardiovascular events .",background,objective,0.7821196
Survival outcomes are not yet mature .,methods,background,0.7820535
"The objective of this study was to explore the association between clinical endpoints used to gauge RA treatment efficacy and patient-reported outcomes of health-related quality of life , fatigue , and physical function in RA patients treated with secukinumab in a phase @ randomized controlled trial ( RCT ) .",background,objective,0.78197056
"In two pivotal phase @ studies evaluating its efficacy and safety , improvements in sleep disturbances were also prospectively evaluated .",objective,methods,0.78152174
"RBC transfusion led to a small improvement in physical fatigue of @ points per day ; thus , the costs to improve the physical fatigue score with one point would be @ .",results,conclusions,0.7815077
One hundred seventy five ( @ % ) pharmacists wanted to attend a workshop on adjusting medication regimens during Ramadan .,results,methods,0.78137785
The website was not used intensively because of time and organizational constraints .,conclusions,results,0.7812008
"The effect of FTC/TDF on CrCl did not vary by race , age , or history of hypertension .",results,conclusions,0.78094774
"Up to now only a few studies have investigated these influences , and still less has been attempted to remove/reduce these influences .",objective,background,0.7809402
"Dividing patients into low-risk ( score one or two ) , medium-risk ( score three ) and high-risk ( score four or five ) using the RISC showed that @ % were considered high risk of institutionalization , @ % for hospitalization , and @ % for death , within one year of the assessment .",results,methods,0.7806213
"To reach successful global malaria control , there is an urgent need to access those at greatest risk of malaria infection .",conclusions,background,0.7805587
"The role of anti-HER@ agents , including lapatinib , in this setting and population is unclear .",objective,background,0.78051114
"In the rituximab group , B cell return was associated with relapse .",conclusions,results,0.78040546
"A startling loud acoustic stimulus can involuntarily elicit planned movements , a phenomenon referred to as startReact .",objective,conclusions,0.7801359
The primary outcome was the proportion of bacteriologically confirmed TB cases not initiating TB treatment by @ mo after presentation .,results,methods,0.7799813
"In contrast , the cumulative proportion of responders analysis ( CPRA ) includes all of the possible drinking response cutoff points , providing a more complete picture of the therapeutic effects of a treatment .",objective,results,0.77995646
Noninferiority required a posterior probability greater than @ % and superiority a probability of @ % or greater ; the noninferiority margin was a rate ratio of @ comparing event rates between treatment groups .,methods,results,0.77990365
"However , acupuncture was associated with superior effectiveness in terms of quality-adjusted life years ( QALYs ) .",results,conclusions,0.7797999
"This randomised , double-blind , placebo-controlled crossover trial investigated the effects of late-afternoon caffeine and carbohydrate-electrolyte ( CEB ) co-ingestion on cycling performance and nocturnal sleep .",objective,methods,0.77975374
The aim of this analysis was to investigate the impact of compliance on estimates of treatment effect and to identify factors associated with compliance .,background,objective,0.77973324
"Further study indicated that this might be mediated via the NF-B and Wnt / - Catenin signalling pathway , and involve regulation of Snail and Twist .",results,conclusions,0.7796419
Even experienced nurses may struggle with such calculations .,background,conclusions,0.77946025
"For enhanced inpatient services , women were willing to accept a total travel time of @ minutes to have a private room with private bathroom while waiting for the priming to work .",results,methods,0.77896595
"Moreover , overexpression of TBLR@ in Hela and Siha cell lines promoted invasion in vitro and in vivo with the increases of the mesenchymal factors vimentin and fibronectin and decreases of the epithelial marker - catenin .",results,conclusions,0.77892524
Outcomes were assessed in @ patients undergoing stent implantation for ST-segment-elevation myocardial infarction in the Harmonizing Outcomes with RevascularIZatiON and Stents in Acute Myocardial Infarction ( HORIZONS-AMI ) trial .,results,methods,0.77886635
STARR procedure is just faster to perform even if more expensive .,results,conclusions,0.7788471
A @ % confidence interval within the @-@ @ range between each regimen pair determined bioequivalence .,methods,results,0.7786912
The purpose of this study was to assess the effect of Roux-en-Y gastric bypass ( RYGB ) with different pouch size in Chinese type @ diabetes mellitus ( T@DM ) patients with measured body mass index ( BMI ) @-@ kg/m ( @ ) .,background,objective,0.7786692
The Saline v Albumin Fluid Evaluation ( SAFE ) trial reported patient-centred outcomes at @ days in @ patients assigned to fluid resuscitation with either @ % albumin or @ % saline ; the Crystalloid v Hydroxyethyl Starch Trial ( CHEST ) reported patient-centred outcomes at @ days in @ patients assigned to fluid resuscitation with either @ % HES ( @/@ @ ) or @ % saline .,background,results,0.77835655
Depression is common in diabetes and linked to adverse health outcomes .,objective,background,0.77834505
Seventy-five patients completed the study .,methods,results,0.778201
"The bioavailability of rifampicin ( RMP ) decreases by @ % on interaction with isoniazid ( INH ) in stomach acid conditions , which can result in the development of drug resistance and treatment failure .",methods,conclusions,0.7781692
No changes of HRQoL occurred in the LFD group in spite of a similar reduction in body weight .,conclusions,results,0.7780927
The recommended intake of clear liquids until @ hours before surgery is reportedly safe and effective .,background,conclusions,0.7780159
"This study 's aim was to determine if treatment with sertraline ( SERT ) or SERT plus gabapentin ( GBP ) improved treatment retention , depressive symptoms , and/or cocaine use .",background,objective,0.7778753
It remains to be determined if perioperative systemic magnesium can improve postoperative quality of recovery of patients undergoing ambulatory procedures .,background,conclusions,0.77758837
"In an earlier study , we found that stimulation of pharyngeal sensory neurons by capsaicinoids acting on transient receptor potential vanilloid @ ( TRPV@ ) improved the swallow response of dysphagic patients .",background,conclusions,0.77651376
The risk of adverse outcome associated with left ventricular hypertrophy was additive to the risk associated with elevated E/E ' .,results,conclusions,0.7764953
This substudy examines @-year outcomes in the Japanese and non-Japanese cohorts .,background,methods,0.77648216
"Many of the post-test questions/behaviors ( e.g. , capable of exiting home during a fire , etc. ) were reported at @ % .",conclusions,results,0.7764808
"Our primary hypothesis is that major adverse limb event-free survival is lower in the EPAR cohort and that EPAR is associated with more secondary interventions , improved quality of life , and decreased length of stay .",methods,conclusions,0.7763845
Randomization to bivalirudin versus heparin plus a glycoprotein IIb/IIIa inhibitor and use of drug-eluting versus bare metal stents were not significant predictors of reinfarction .,results,conclusions,0.7762117
The aim of this study was to compare the effect of Argon Plasma Coagulation ( APC ) combined with Savary Bougienage ( SB ) compared to APC alone or SB alone for anastomotic-stenosis after radical operation for squamous cell carcinoma of the esophagus .,background,objective,0.77618057
BAL-directed therapy did not result in either lower mean hospital admission costs or mean costs overall compared with managing patients with CF by a standard protocol based upon clinical features and oropharyngeal culture results alone .,conclusions,results,0.7760631
"Thus , a high degree of ACE inhibition and a steep renin rise associate with larger acute responses to enalapril .",results,conclusions,0.77550817
Intranasal ketamine was well tolerated with minimal psychotomimetic or dissociative effects and was not associated with clinically significant changes in hemodynamic parameters .,results,conclusions,0.7748239
"In athletes , caffeine use is common although its effects on sleep have not been widely studied .",objective,background,0.77473253
Most individuals were using basal/bolus insulin .,results,methods,0.7741915
"In general , both treatments were well tolerated .",conclusions,results,0.77401346
"Therefore , we compared the cardiovascular adaptations of completing @ high-intensity aerobic interval training sessions carried out for either three or eight weeks , respectively .",objective,methods,0.7737596
"A total of @ patients ( @ males , @ females ) , with an average age of @ years , were enrolled in this study .",results,methods,0.7737513
"In our studies of @,@ bleeding cirrhotics , @ % were bleeding from gastric varices .",objective,results,0.7737376
"CBFV was measured in @ infants ; @ with D-transposition of the great arteries , @ with tetralogy of Fallot , and @ with ventricular septal defects .",results,methods,0.77359605
Applying appropriate positive end-expiratory pressure ( PEEP ) to corresponding intra-abdominal pressure ( IAP ) can improve gas exchange during capnoperitoneum without any hemodynamic effects .,background,conclusions,0.773489
The cumulative incidence of persistent TD was low and the risk of persistent TD did not differ significantly among predominantly older adult patients having dementia with acute psychosis or agitation treated with OLZ or CNV .,conclusions,results,0.7733985
"Using McNemar 's matched pairs design , @ patients were needed to detect a @ % difference between the treatment and placebo sides with a significance level of @ % and power of @ % .",methods,results,0.77306986
MEI reconstructions with the highest IQob were compared to PEI for IQsub by one experienced reader ( ER ) and one inexperienced reader ( IR ) .,methods,results,0.7728014
Functional outcome was irrespective of healing of the tuberosities .,results,methods,0.7727665
The latency of the evoked muscle response was acquired at the first evoked waveform deflection from the baseline .,methods,results,0.7726734
"There is significant heterogeneity of practice , with many clinicians prescribing intermediate dose levels between the @ study arms of @ and @ Gy .",objective,conclusions,0.77229315
None of our patients received any other oral or IV rescue medication .,results,methods,0.7722477
Group cognitive behavioural intervention ( CBI ) is effective in reducing low-back pain and disability in comparison to advice in primary care .,background,conclusions,0.7721868
"We propose to clarify this through a prospective , multicentre , multidisciplinary study .",background,methods,0.7721431
"Regular aerobic exercise in patients with cystic fibrosis ( CF ) improves aerobic conditioning and delays disease progression , resulting in better quality of life .",background,conclusions,0.7719451
"Age - , sex - and time-specific patterns for various diseases were plausible .",results,methods,0.77194214
"Despite overall low event rates , prolonged DAPT was associated with more MB during months @ to @ according to the interaction DAPT/period .",conclusions,results,0.7719382
"Overall , cats induced with ketamine and diazepam had more active and unsettled recoveries than alfaxalone over the @-minute period observed .",conclusions,results,0.7717585
The study included several secondary measures that have not been previously validated and treatments were not time matched in terms of number of lessons .,conclusions,results,0.7717471
"Before the intervention , the radiograph protocol was implemented in @/@ ( @ % ) patients triaged by the intervention group and @/@ ( @ % ) triaged by the control group .",results,methods,0.77141726
Treatment-emergent AEs and vital signs were consistent with previous studies in adult ADHD .,results,conclusions,0.77111405
Our objective was to compare the tolerability and efficacy of a test foaming liquid facial cleanser containing HMPs with a commercial liquid nonfoaming facial cleanser in women with sensitive skin .,background,objective,0.77091384
"We examined whether changes in psychological flexibility , mindfulness , and emotion regulation strategies ( expressive suppression and reappraisal ) were associated with posttreatment PTSD symptoms for @ women with Diagnostic and Statistical Manual of Mental Disorders Fourth Edition full or subthreshold PTSD .",methods,objective,0.770688
Both MID and X-Stop led to significant symptom improvements .,conclusions,results,0.7706613
Mean follow-up time was @ months .,methods,results,0.7706501
"All major complications leading to admission consisted of either pneumothorax or hemothorax , while minor complications included asymptomatic stable or resolving pneumothoraces , transient hemoptysis or small hemothoraces .",results,methods,0.77029884
"Further measures include spasticity , stiffness , muscle strength and fatigue as well as measures of quality of life , participation and caregiver strain .",methods,results,0.7699695
Training did not result in consistent improvements in speech perception in noise .,results,conclusions,0.76950115
Five patients migrated from G-@ to G-@ because of atheromatous disease in the ascending aorta .,results,methods,0.76916325
Pregabalin may reduce postoperative pain and opioid use .,background,conclusions,0.76894057
"Findings demonstrated the hypothesized positive effects of the PTF DVD compared with the control DVD on content evaluations , risk perceptions , and readiness to quit at follow-up .",results,conclusions,0.76893705
"According to mathematical modeling , intradialytic exercise of sufficient intensity and duration implemented in the second half of dialysis should be as efficacious as increasing dialysis time for dialysis adequacy .",objective,conclusions,0.768925
Our objective was to evaluate the effect of adding metformin to chemotherapy regimen over the percentage of early relapse in acute lymphoblastic leukemia .,background,objective,0.76886624
"Both linifanib doses were associated with increased toxicity , including a higher incidence of adverse events known to be associated with VEGF/PDGF inhibition .",results,conclusions,0.76876044
"Analyses of secondary end points , including body weight , use of glucose-lowering medications , and quality of life , also showed favorable results at @ years in the surgical groups , as compared with the group receiving medical therapy alone .",conclusions,results,0.7687194
"To investigate the ability of the prostate genetic score ( PGS-@ ) , a germ-line biomarker of prostate cancer ( PCa ) risk , to categorize men participating in the Prostate , Lung , Colorectal and Ovarian ( PLCO ) Cancer Screening Trial .",background,objective,0.7686162
"Additional analyses examined the influence of medication changes , results in selected subgroups and procedural factors .",results,methods,0.7684519
"Finally , we test online communication on healthy volunteers and patients with locked-in syndrome ( LIS ) .",objective,methods,0.7683923
"After vidian neurectomy , low reported rates of dry eye syndrome ( DES ) seemed incompatible with the high success rate of nerve severance in previous studies .",background,conclusions,0.7683001
"Consumers and carers placed highest priority on continued medicines supply by a pharmacist for regular and symptom flare up medicines ( @ priority points ) , a pharmacy located within a ` one-stop ' health center ( @ points ) and home delivery of medicines ( @ points ) .",results,methods,0.76827365
The bleeding and clotting time was prolonged with single and multiple dose administration of all treatments compared to baseline .,results,methods,0.7680662
"Previous work showed that the HFRT arm was associated with worse growth and better questionnaire-based executive function , especially in children < @years of age at diagnosis .",objective,conclusions,0.7680644
