Text,True_Label,Predicted_Label,Confidence
"Patients in the comparison ( PFX ) group ( n = @ ) received PFX intravenously and per os for @ days and then per os for a further @ months , which is a standard treatment .",methods,results,0.43861827
Subjects were able to feasibly learn assistant push and performed effectively .,conclusions,methods,0.4386124
Clinical trial registration no. : NCT@ ( clinicaltrials.gov ) .,conclusions,methods,0.43856168
Vascular access was radial in @ % .,results,methods,0.43855724
"Leg volume was calculated using the truncated cone formula at baseline ( T@ ) , after @ day ( T@ ) and after @ days ( T@ ) .",methods,results,0.43855417
"The primary outcome measure was a change in FAQL scores , at one and @months postrandomization , compared with baseline .",methods,results,0.43853325
Clinical trial registered with www.clinicaltrials.gov ( NCT @ ) .,conclusions,methods,0.43853134
Clinical trial registered with www.clinicaltrials.gov ( NCT @ ) .,conclusions,methods,0.43853134
"ROAM , gait , pain , perimeter of right and left lower limb , and quality of life were assessed at baseline and @ hours posttreatment .",methods,results,0.43849814
"The primary outcome measures were new incidences of alcohol ( life-time and @-month prevalence ) , tobacco ( life-time and @-month prevalence ) and marijuana use ( life-time prevalence ) .",methods,results,0.43846697
There was no significant intervention effect in the ITT analysis .,results,methods,0.4384573
"We assessed the effect of a magnesium sulfate-rich natural mineral water ( Hpar ; Nestl Waters , Issy-les-Moulineaux , France ) on gastrointestinal transit in constipated women .",objective,methods,0.43843773
"At stoma reversal , laparoscopy was performed and adhesions were scored .",methods,results,0.43838394
"However , this concept has rarely been investigated in previous research .",background,methods,0.43834677
A total of @ patients were enrolled and randomized to either capecitabine ( N = @ ) or S-@ ( N = @ ) .,results,methods,0.4383369
"A total of @ patients who had undergone cardiothoracic surgery , of which coronary artery bypass , valvular repair , and pulmonary thromboendarterectomy were the most common , were included when they developed acute respiratory failure ( failure of a spontaneous breathing trial or successful breathing trial but failed extubation ) or were deemed at risk for respiratory failure after extubation due to preexisting risk factors .",methods,results,0.43833083
"Out of @ screenings , @ individuals received the study drug .",results,methods,0.43829662
This study focuses on @ African-American participants with complete information on gambling and sexual behaviors by age @ ( @ % of original cohort ) .,methods,results,0.43829277
All @ test cigarettes were highly disliked .,results,methods,0.43819934
"Age , gender and social isolation were not and may not be useful indicators when triaging community dwellers .",conclusions,results,0.43819907
"After a @-week run-in period , participants were randomly assigned to a @-week diet based on whole-grain products ( whole-grain group ) or refined cereal products ( control group ) .",results,methods,0.43819386
"The vortex was responsible for entering @ @ % of filling volume in the control group and @ @ % in the NIDCM group ( p = @ ) , but only @ @ % in the HCM group ( p < @ vs. controls ) .",results,methods,0.4381923
The difference was not clinically relevant at any postoperative visit .,results,methods,0.43816978
"Vitamin D supplementation improved winter-related AD among Mongolian children , a population likely to have vitamin D deficiency in winter .",conclusions,results,0.4381539
Common carotid intima-media thickness and carotid plaque occurrence was measured during a @-year period .,methods,results,0.4381122
Each volunteer was provided with standard new patient instructions and was shown a diagram of the defect to be simulated .,methods,results,0.43810913
Symmetrical growth restriction was defined as a birth weight below the @th percentile ( -@ SD ) compared with full-terms and a head circumference ( HC ) z score not exceeding the infant 's birth weight z score by > @ SD .,methods,results,0.4380584
"A primary intention to treat analysis was conducted , adjusting for the randomisation by cluster .",methods,results,0.43803087
"The studied variables were : visual acuity with and without correction , residual refractive error , high order aberrations , low contrast visual acuity , complications and subjective patient preference .",methods,results,0.43798593
"Secondary end points included overall survival , objective response rate , and safety .",methods,results,0.43797943
The association between the students ' advice that urgent action was needed and their insecurity was analysed with Spearman rank correlation .,methods,results,0.4379765
All consecutive patients with AIS of the anterior circulation who received IAT between @ and @ in @ Dutch hospitals were included in the study .,methods,results,0.43796375
The intervention group received @ weekly text messages regarding influenza vaccination starting mid-September @ and @ text message appointment reminders .,methods,results,0.4379256
"The primary outcome was comparative postoperative pain in either extremity at six to eight , @ and @ hours postoperatively .",methods,results,0.4379042
( TRN : NCT@ ) .,conclusions,methods,0.43789458
Both formulations were tolerated by all of the participants .,conclusions,methods,0.43789145
We present the results of this study in Chinese patients .,background,methods,0.43784156
"A total of @ metastatic events were observed and four prognostic groups were defined : very low , low , intermediate and high risk in the @-month arm .",results,methods,0.4378399
Eligible women were randomized into two groups : group @ included women who had the episiotomy incision made at an angle of @ to the midline ; and group @ included women who had the episiotomy incision made at an angle of @ to the midline .,methods,results,0.43780372
"Forty cases were randomized into a moxibustion group and an acupuncture group , @ cases in each group .",methods,results,0.43776378
The primary endpoints were safety and improvement in the Medical Research Council ( MRC ) sum score in at least two muscles of the @ muscles .,methods,results,0.43773818
"Eradication rates , antibiotics resistance rates , and drug compliance owing to adverse effects were compared between the groups .",methods,results,0.437719
Tooth brushing ability was evaluated by the subjects ' reduction in patient hygiene performance ( PHP ) scores .,methods,results,0.43771005
"@ men and @ women aged @ to @ years were randomised to undergo ( @ ) conventional TKA using an intramedullary guide , ( @ ) conventional TKA using an extramedullary guide , or ( @ ) computer-assisted TKA .",methods,results,0.43766758
"Of the @ patients enrolled , @ completed the trial -LSB- group A ( n = @ ) and group B ( n = @ ) -RSB- .",results,methods,0.43763947
Participants became more flexible about their preferred place of death .,conclusions,results,0.43762547
No patients had hypercalcaemia .,results,methods,0.43761712
"Twenty patients aged @ @ years , symmetrical malocclusion and arch form , no premolar extraction .",methods,results,0.4375508
There were no major complications or worsening of hearing .,results,methods,0.43752968
Clozapine dosages remained constant .,methods,results,0.43752196
Changes in insulin sensitivity ( Matsuda 's insulin sensitivity index ) and oral disposition index during the follow-up were assessed .,methods,results,0.43751508
"In addition , the internal surfaces of the maxillary and mandibular complete dentures were stained and photographed .",methods,results,0.43747118
"Both asymmetric and symmetric programs were conducted for @ min/d , @ d/wk , for @ weeks .",methods,results,0.43747056
Both groups showed significant improvements in the Berg Balance Scale and Timed Up and Go test ( P < @ ) .,results,methods,0.43746188
Dimensions of four cutaneous structures were measured using both modalities and the level of agreement was established by Bland-Altman analysis .,methods,results,0.4373774
"They consumed either : a ) wholegrain and low postprandial insulin response grain products , fatty fish @ times a week , and bilberries @ portions per day ( HealthyDiet ) , b ) wholegrain and low postprandial insulin response grain products ( WGED ) , or c ) refined wheat breads as cereal products ( Control ) .",methods,results,0.43736672
Group @ ( @ persons ) only received instructions to start CPR .,methods,results,0.43733904
"Pre-specified secondary endpoints included MADRS response and remission rates , anxiety symptoms ( HAM-A ) , CGI , overall functioning ( SDS ) , and health-related quality of life ( Q-LES-Q ) .",methods,results,0.43728855
Rates of major bleeding were calculated .,methods,results,0.43720388
We created a composite index of perceived quality from six quality questions .,methods,results,0.4371861
Hypotension requiring treatment was defined as a mean arterial pressure < @mmHg or a systolic pressure < @ % of baseline ; relevant bradycardia was a heart rate < @bpm with a decrease in blood pressure .,methods,results,0.43714905
Quality of life ( QOL ) and acute mucosal reaction were evaluated during radiotherapy ( RT ) .,methods,results,0.43714654
Recovery profile and perioperative adverse events were recorded .,methods,results,0.43712795
No statistical difference was observed in residual septum after the operation .,results,methods,0.43709964
min ( -@ ) ) and saline solution .,methods,results,0.43709043
Post-operative administration of dienogest + E@V for @ months ( group @ ) or GnRH-a monthly for @ months ( group @ ) .,methods,results,0.43708906
"Individuals wearing the iLSO had @ times higher odds of achieving @ % or greater improvement in the ODI scores than those assigned to SC ( @ % CI , @-@ @ , P = @ ) .",results,methods,0.43704936
Trial identifier : NCT@ ( www.clinicaltrial.gov ) .,conclusions,methods,0.43703505
"Between February @ and @ , @ patients were randomized to CPAP and @ to Venturi mask .",results,methods,0.43702522
A @ % confidence interval within the @-@ @ range between each regimen pair determined bioequivalence .,methods,results,0.43701738
"@ ambulatory patients , in sinus rhythm , heart rate @ bpm and stable systolic HF were randomised to placebo or ivabradine ( @ to @ mg bid ) .",methods,results,0.43696415
"Endpoints included ischemia-driven target vessel failure ( TVF ) ( death , myocardial infarction ( MI ) , or ischemia-driven target vessel revascularization -LSB- TVR -RSB- ) , the pre-specified primary endpoint ) , target lesion failure ( TLF ) ( cardiac death , target-vessel MI , or ischemia-driven target lesion revascularization -LSB- TLR -RSB- ) , major adverse cardiac events ( MACE ) ( cardiac death , MI , or ischemia-driven TLR ) , their individual components and stent thrombosis .",methods,results,0.43695483
We recorded no severe toxic effects .,results,methods,0.43694735
There were no major late surgical complications .,results,methods,0.43689656
"When an FDS was used , GS-C improved progressively over @ weeks , with @ % of patients achieving a clinically meaningful @-week total effect and @ % achieving a maximum GS-C by @ weeks .",conclusions,results,0.43685728
"In DE@ , for patients originally assigned PBO + MTX , accrued mTSS at year @ was @ units ( integrated model ) and @ units ( completers ) .",results,methods,0.4368431
These obseration indicators had no significant difference between two groups .,methods,results,0.4368145
@ healthy adult cats .,methods,results,0.43680674
Quality of life ( QOL ) questionnaires were administered .,methods,results,0.43672347
We surmise that the likely mechanism responsible for this difference in outcome was the added trunk stiffness and motion restriction by the iLSO .,conclusions,results,0.43672332
"AT involved @ min of ergometer training at @-@ % of maximum heart rate , three times a week for both groups .",results,methods,0.43672237
This article is published in English .,conclusions,methods,0.43666965
"A group of @ children aged @-@ years scheduled for vitreoretinal surgery who received retrobulbar block were randomly assigned to @ of @ groups : group L ( retrobulbar ropivacaine ) , group LD@ ( ropivacaine plus @ g.kg-@ dexmedetomidine ) , or group LD@ ( ropivacaine plus @ g.kg-@ dexmedetomidine ) .",methods,results,0.43665576
"Of @ patients with cT@-@ laryngeal cancer , @ were randomly assigned to accelerated radiotherapy and @ to ARCON .",methods,results,0.43664742
"Patients received intravenous tanezumab @mg , tanezumab @mg , or placebo every @ weeks for @ weeks .",methods,results,0.43664312
J Orthop Sports Phys Ther @ ; @ ( @ ) :@ -@ .,conclusions,results,0.43660977
"Visual analogue scale scores , responder analysis , daily opioid consumption , related side effects , and quality of life were assessed .",methods,results,0.4365689
The food frequency questionnaire showed acceptable relative validity when compared with an @-day food diary .,conclusions,methods,0.43654224
Forty-five factors strongly associated with readmission were identified .,methods,results,0.43653914
Further study is warranted .,conclusions,methods,0.43652633
"Higher , but not severe , blood loss and longer surgical time were observed in the SWETZ group .",conclusions,results,0.43645394
"In the combined therapy group , on the basis of the treatment as the medicine group , EA and ultraviolet therapy were supplemented .",methods,results,0.4364366
"However , uptake was low for both groups .",conclusions,methods,0.43639308
Ex vivo cyclical adductory forces produced a significant loss of laryngoplasty abduction .,conclusions,results,0.43633294
"LRYGB and LSG are equally safe and effective in quality of life and improvement or resolution of comorbidities , and LRYGB possesses the superiority in terms of weight loss .",conclusions,results,0.43632236
"Mean DIOP at @ and @ months , the proportion of subjects requiring medications at follow-up , and the mean number of medications were analyzed .",methods,results,0.43631965
"Fifty six patients with ARMD ( @ patients with dry ARMD and @ patients with wet ARMD ) and @ age-matched control participants underwent ophthalmological examination , including visual acuity measurement and evaluation of the retina .",methods,results,0.43626592
"Five adverse events were reported , including two deaths , in each of the MBCT-TS and maintenance antidepressants groups .",results,methods,0.43616918
This analysis included @ participants ( mean age @ years ) ; one withdrew because of AEs .,results,methods,0.43615824
"Food intake , hunger and satiety scores , and blood parameters were measured before and after breakfast .",methods,results,0.43615693
The aim of this study was to assess the effectiveness of @-hour telephone access to specialist clinical advice on disease-specific quality of life .,objective,methods,0.43609425
The human trial was registered at clinicaltrials.gov as NCT@ .,conclusions,methods,0.4360783
"As an extra manipulation , half of the children in each condition were rewarded for refraining from eating , the other half were not .",methods,results,0.43607378
Secondary outcomes included spontaneous fluctuations ( SFs ) and event-related skin conductance responses .,methods,results,0.43601954
"The paper describes intervention development for the Effective Feedback to Improve Primary Care Prescribing Safety ( EFIPPS ) study , a pragmatic three-arm cluster randomised trial in @ Scottish general practices .",background,methods,0.43600988
"Baseline patient and clinical characteristics , treatment received and clinical outcomes were compared across BMI categories .",methods,results,0.43597603
No safety concern was observed up to @ months post-primary vaccination .,conclusions,methods,0.4359175
"Participants were recruited from a crowdsourcing website ( N = @ ; @ % , @/@ female ; mean age @ , SD @ years ; @ % , @/@ precontemplation ; @ % , @/@ contemplation for weight loss ) .",results,methods,0.43591663
The experimental group completed @ lower extremity MLD sessions over @ weeks and @ educational session .,methods,results,0.43589103
Higher level of domain knowledge among intervention health workers on specific items related to routine immunization could be due to successful transfer of knowledge from supervisors .,conclusions,results,0.43587846
"At delivery , virologic suppression was @ % in the efavirenz arm and @ % in the lopinavir/ritonavir arm ( P < @ ) .",results,methods,0.43587533
No relevant or significant changes were seen for other treatments .,results,methods,0.43583515
Picking up at pharmacies showed effects varying from centre to centre .,conclusions,results,0.43583238
Pulmonary coagulopathy is a hallmark of lung injury following inhalation trauma .,background,conclusions,0.4358086
The PK differences between Chinese patients with RA and healthy Chinese subjects were also compared .,objective,results,0.43579975
"Following exploratory factor analysis , we conducted confirmatory factor analysis on a split half of the sample .",results,methods,0.43576324
"A total of @ patients were included in the final analysis ( group A @ , group B @ and group C @ ) and evaluated after a mean of @ months follow-up .",results,methods,0.43575862
"Participants provided nasal wash specimens at enrolment and @ , @ , and @ days later , and were visited daily to record symptoms .",methods,results,0.4357472
We sought to compare a retreatment-as-needed versus a fixed-interval regimen .,objective,results,0.4357182
Colony-forming units were expressed as log ( CFU +@ ) / mL .,methods,results,0.4357155
"Of the @,@ patients , @ ( @ % ) were found to have a port infection within @ days of placement .",results,methods,0.4357129
The patient decision aid was also associated with greater use of evidence-based treatments and improvement of PTSD symptoms .,conclusions,results,0.4356984
There is merit in one-year follow-up as strength improved after four months in both groups .,conclusions,results,0.4356836
TSU-@ is an oral compound that inhibits vascular endothelial growth factor receptor and platelet-derived growth factor receptor .,background,conclusions,0.43559945
"There were no completed suicides or deaths , and no clinically significant electrocardiogram ( ECG ) abnormalities observed during the study .",results,methods,0.43558648
Definitive restorations were placed after a minimum transgingival healing period of @ weeks .,methods,results,0.43551683
"Corticosteroid-free clinical remission ( primary end point , week @ ) was evaluated at weeks @ and @ .",methods,results,0.43550977
None of the other factors studied were significant .,results,methods,0.43550977
Clinical improvements to week @ in both CZP dosing regimens were sustained to week @ .,conclusions,results,0.43550617
"Totally @ patients with DOR were assigned to the traditional Chinese medicine combined WM group ( abbreviated as IM group , @ cases ) , and the WM group ( @ cases ) according to random digit table method .",methods,results,0.4354454
"Main outcome measures were average retinal/choroidal thickness on fovea-centered or peak of edema ( thickest point of edema ) - centered Early Treatment Diabetic Retinopathy Study grid , maximum area of leakage , and the correlation between retinal and choroidal thicknesses .",methods,results,0.43543616
"Rats were sacrificed either immediately after excision , or randomised into control and chitosan groups and followed up on day @ , @ , @ or @ .",methods,results,0.43540615
"Meanwhile , arterial and mixed venous blood samples were collected for determination of blood gas and calculation of intrapulmonary shunt fraction ( Qs/Qt ) .",methods,results,0.43538672
"The main outcome , self-reported @-day point prevalence of smoking abstinence , was assessed at a @-month follow up .",methods,results,0.43536413
Randomisation was stratified by study site and stroke severity .,methods,results,0.43533668
The CR and SR groups were similar at baseline .,results,methods,0.4353173
Baseline characteristics were generally similar between the groups .,results,methods,0.4353108
Both groups demonstrated significant end-of-treatment cessation rates .,results,methods,0.43523487
The universal resiliency training OVK was not effective in this Dutch sample .,conclusions,results,0.43520772
"Hepatitis C virus ( HCV ) infection is common among prisoners , particularly those with a history of injecting drug use ( IDU ) .",background,methods,0.43519327
"Healthy infants were randomly assigned to receive PCV@ ( n = @ ) or PCV@ ( n = @ ) at ages @ , @ , @ , or @ months .",methods,results,0.43516916
The intervention group received telephone calls from a bilingual patient navigator @ days before and @ day before the appointment .,methods,results,0.43515766
Secondary end points included CBWC at @ and @ weeks and investigator - and subject-assessed clinical improvement .,methods,results,0.43512046
ALB of the experiment group showed an increasing trend .,results,methods,0.4351062
Subjects implanted with a TECNIS toric IOL ( n = @ ) or a TECNIS @-piece control IOL ( ZCB@ ; n = @ ) .,methods,results,0.43509233
"The joggers were divided into light , moderate , and strenuous joggers .",results,methods,0.43500885
"After renal transplantation , postoperative pain is usually mild to moderate .",background,conclusions,0.43498948
To compare the treatment outcome of tamsulosin @ mg ( TAM ) with or without solifenacin @ mg ( SOL ) for the most bothersome symptom in male lower urinary tract symptoms ( LUTS ) with overactive bladder ( OAB ) .,objective,results,0.43494785
A similar rate was confirmed in the ongoing extension studies .,results,methods,0.4348755
"Three hundred ninety FhrNPs were enrolled ( combination/monotherapy , @/@ ) and were included in the intention-to-treat analysis ( ITTA ) .",results,methods,0.43484017
Exclusion criteria included the time of analgesia duration < @ hours and who were under continuous renal replacement therapy ( CRRT ) treatment during analgesia .,methods,results,0.43483675
DM patients with CKD stages @-@ had increased inflammatory activity compared with DM patients with normal GFR .,conclusions,results,0.4348353
"Holgers ' score , pain , and sensibility loss assessed at @ , @ , @ , @ , @ , and @ days and @ , @ , @ , and @ months postoperatively .",methods,results,0.4348224
Time to obtain medical ethical approval for the study ranged from @ to @ months .,results,methods,0.4348138
MEI reconstructions with the highest IQob were compared to PEI for IQsub by one experienced reader ( ER ) and one inexperienced reader ( IR ) .,methods,results,0.4347675
"The secondary outcome was a composite of death , dialysis/hemofiltration or worsened heart failure at @ days .",methods,results,0.4347504
The results were checked @ weeks after the end of therapy with ST/UBT plus endoscopy when indicated .,methods,results,0.43473276
"Clomiphene grou p ( group B ) : oral clomiphene was prescribed at the @th day of the menstrual , for @ consecutive days , totally @ menstrual cycles was needed .",methods,results,0.43473274
"Between July @ , @ , and June @ , @ , we enrolled and randomly assigned treatment to @ individuals ; @ ( @ in each group ) received at least one dose of the study drug and were included in the primary analysis .",results,methods,0.43472943
"All groups reduced their alcohol use at @-month follow-up ( p < @ ) , remaining stable at the @ - and @-month follow-ups ( n.s. ) according to AUDIT-C and AUDIT scores ( intention-to-treat , ITT , analysis ) .",results,methods,0.4347242
"Two hundred and thirty patients ( @ AVP-@ and @ placebo device ) were randomized , of whom @ ( @ and @ , respectively ) experienced a qualifying migraine headache ( their next migraine headache that reached moderate or severe intensity ) .",results,methods,0.43469867
"The majority of patients found TNE more acceptable and preferable to TOE , suggesting that TNE should become a more common practice in clinics when applicable .",conclusions,results,0.434681
Seven standardized patients conducted a total of @ assessments ( @ from @ hospitals in the intervention condition ; @ from @ hospitals in the control condition ) .,results,methods,0.43467012
"Sleep outcomes ( e.g. , sleep efficiency , sleep latency , total sleep time , wake after sleep onset , number of nightly awakenings ) ; secondary variables included sleep medication use , insomnia severity , QOL , physical function , cognitive function , fatigue , depression , anxiety , and sleep attitudes or knowledge .",methods,results,0.43466282
More individuals in the treatment group than in the control group showed reduced impairment in the lower extremity as measured by the Chedoke McMaster Leg domain ( P = @ ) immediately after training .,results,methods,0.43466246
One hundred eyes from @ patients @ to @ years of age with OAG and cataract with IOP of @ mmHg or less with @ or fewer hypotensive medications and a washed-out diurnal IOP ( DIOP ) of @ to @ mmHg .,methods,results,0.43465713
Results highlight methodological issues in selecting a comparison condition .,conclusions,methods,0.43464127
Individuals aged @-@ years were invited to receive one FIT sample ( cutoff @ ng ml ( -@ ) ) between November @ and June @ .,methods,results,0.4346338
Target vessel revascularization was more frequent in the PCI group .,conclusions,results,0.4346113
"The lifting , thrusting or rotating technique was used and the reinforcing or reducing manipulation was applied according to the syndrome differentiation .",methods,results,0.43458062
"More than @ in @ patients in this national registry were receiving inappropriate aspirin therapy for primary prevention , with significant practice-level variations .",conclusions,results,0.434548
A total of @ of the @ eligible physicians randomized to a TPB survey completed their assigned baseline survey ( CCR : @ of @ ; CCHR : @ of @ ) .,results,methods,0.434542
"Between October @ and February @ , @ adult ED patients from @ US academic hospitals , who scored @ or greater on the @-item Drug Abuse Screening Test ( indicating moderate to severe problems related to drug use ) and who were currently using drugs , were randomized to MSO ( n = @ ) , SAR ( n = @ ) , or BI-B ( n = @ ) .",methods,results,0.43451494
Retention and adherence rates and adverse events were recorded .,methods,results,0.4345079
"@ eligible patients ( aged @ years ) with homozygous familial hypercholesterolaemia , on stable lipid-regulating therapy for at least @ weeks , and not receiving lipoprotein apheresis , were randomly allocated by a computer-generated randomisation sequence in a @:@ ratio to receive subcutaneous evolocumab @ mg or placebo every @ weeks for @ weeks .",methods,results,0.4344755
And ( @ @ ) keV is recommended .,conclusions,results,0.43444392
"The likelihood ratio test was used for comparison of nested models , and visual predictive check was employed for model qualification .",methods,results,0.43438822
"We assessed @ patients for eligibility , and excluded @ , mainly for not meeting the inclusion criteria such as living in a nursing home or being aged less than @ years .",results,methods,0.4343843
"sST@ , GDF-@ , and hsTnT are strongly associated with CV outcomes in HF .",background,results,0.43420622
"Descriptive statistics , ANOVA , Chi square and Fisher tests and generalized linear models were used for data analysis .",methods,results,0.43419513
Subjects were recruited from diabetes clinics and adipose tissue was obtained by needle biopsy of lower subcutaneous abdominal depot .,methods,results,0.43418342
Safety results through @weeks were consistent with other IL-@ inhibitors .,conclusions,methods,0.43413836
"Time trade-off ( TTO ) and paired comparison responses from six health valuation studies-four US , one Spanish , and one Dutch-were examined ( @,@ respondents ) to test whether task sequence influences response precision ( e.g. , rounding ) , response changes , and median response times .",methods,results,0.4340942
The total dose for each subject was @ x @ mg resulting in @ mg levomethadone hydrochloride .,methods,results,0.43402687
Differences between E values for VC matches and for the indirect methods were evaluated using t tests .,methods,results,0.43395793
ICOAP-constant subscale had a large floor effect ( @ % ) .,results,methods,0.43394455
"In Group @ , @ ears of @ patients ( @ bilateral and @ unilateral ) were operated with Fritsch 's incisionless otoplasty technique .",methods,results,0.43388844
The primary end point was disease-free survival ( DFS ) .,methods,results,0.4338384
"Observed effect sizes for clinical outcomes suggest the structured exercise program has benefit for persons with HD ; larger scale trials are warranted.Video Abstract available ( see Video , Supplemental Digital Content @ , http://links.lww.com/JNPT/A@ ) for more insights from the authors .",conclusions,methods,0.43383503
"Injection speed had no effect on injection pain , whereas higher injection volumes caused more pain .",conclusions,results,0.4338288
"While pharmaceutical care did not significantly increase total direct health care costs , significantly improved health outcomes were seen .",conclusions,results,0.43382606
The main outcome measure was the number of days with persistent cough .,methods,results,0.4338159
"The majority of the @ valid participants ( @ % , @/@ ) were aged between @ and @ years at enrolment , from all four countries in the United Kingdom .",results,methods,0.43381536
"Gingival thickness , recession depth , recession width , probing depth ( PD ) , clinical attachment level , gingival index , plaque index , patient discomfort , and wound healing index were recorded before surgery ( day @ ) , immediately after surgery ( day @ ) , and @ , @ , @ , @ , and @ weeks postoperatively .",methods,results,0.43381286
Nasopharyngeal acquisition and prevalence of ANSP during ages @-@ months were compared between the @ vaccine groups .,methods,results,0.43372694
ClinicalTrials.gov : NCT@ .,conclusions,methods,0.43367353
ClinicalTrials.gov : NCT@ .,conclusions,methods,0.43367353
ClinicalTrials.gov : NCT@ .,conclusions,methods,0.43367353
"Rate of breakthrough overt HE episodes , hospitalisations and incidence and rate of adverse events ( AEs ) were analysed during RCT and first @months of OLM .",methods,results,0.43364802
"Paired sputum samples were available from @ randomly assigned patients , @ in the placebo group and @ in the erythromycin group .",results,methods,0.43363237
Type of device used for podcast listening did not affect engagement but there was a trend toward greater weight loss among mobile users .,conclusions,results,0.43362835
Initial physician agreement on COD occurred about two-thirds of the time .,results,methods,0.4336136
( Registration ID in IRCT ; IRCT@N@ ) .,conclusions,methods,0.4335798
Hypoglycemic episodes were recorded in patient diaries .,methods,results,0.43352067
The website was not used intensively because of time and organizational constraints .,conclusions,methods,0.43346742
"The intervention was performed largely according to protocol , except that the intervention usually started later than intended , consultations were longer than expected , and the topic of self-management was not regularly addressed .",results,methods,0.43345043
Visual analogue scale ( VAS ) and SF-@ were for the assessment of pain degree and life quality .,methods,results,0.43339938
"Altogether , the findings from our pilot study warrant evaluation in long-term studies .",conclusions,methods,0.4333924
Constant cycle exercise with @ % of maximal workload and spirometry were performed before and @ month after treatment .,methods,results,0.43337673
Multiply imputed intention-to-treat analyses were used with primary endpoints tested for noninferiority and secondary endpoints tested for superiority .,methods,results,0.43336853
"Participants responded to survey questions about their lifetime and past @-month substance use , number of recent sexual partners , condom use , and perception of risks for chlamydia and gonorrhea infections .",methods,results,0.43335435
Mood states ( FS ) were measured before/after each LQP session .,methods,results,0.4333049
One duloxetine and two fluoxetine patients had treatment-emergent suicidal behavior during the @ week study .,results,methods,0.43327832
A total of @ patients were assigned randomly to the aprepitant group or the control group .,results,methods,0.4332248
Common toxicity criteria ( CTC ) grade @-@ hypertension was also assessed .,methods,results,0.43314573
Acne vulgaris is a common inflammatory disorder of the skin that involves pilosebaceous units .,background,conclusions,0.43308076
"In the delayed acupuncture group , acupuncture was postponed , meaning no acupuncture during observation stage .",methods,results,0.4330686
No significant adverse events were noted in both treatment groups .,results,methods,0.43306747
"Forty-three CHF patients with a mean age of @ years , peak oxygen consumption ( peak VO@ ) @ mL/kg/min , and LVEF @ % were randomized to an AT/IMT group ( n = @ ) or to an AT/SHAM group ( n = @ ) in a @-week exercise programme .",results,methods,0.43302017
"Statistical analyses used McNemar 's and Wilcoxon signed-rank tests , Spearman 's rank-order correlation , and multiple linear regression .",methods,results,0.433012
And the Mauchy 's test of sphericity was employed to determine the correlation .,methods,results,0.432981
NTCP-predicted toxicities were compared to adverse events on protocol .,methods,results,0.43295515
The mean greyscale value ( MGV ) of the upper reticular dermis was derived from OCT images at all time points .,methods,results,0.43293488
Eight volunteers ( @ % ) successfully simulated a central scotoma in the first field and all @ ( @ % ) did so on in the second field .,results,methods,0.43286395
"In @ patients with laryngeal or hypopharyngeal , nasal or nasopharyngeal , or oral or oropharyngeal cancer , we acoustically analyzed nasality , vowel space , precision , and strength of articulation in @ speech sounds ( / a / , / i / , / u / , / p / , / s / , / z / , / @ / , / t / , / tj / , / k / , / x / , / r / ) before treatment and @ weeks and @ year after treatment .",methods,results,0.43284416
"The aims were to examine the effects of IGT and increased waist circumference on cognitive function in ostensibly healthy adults , and to investigate whether a low glycaemic load ( GL ) breakfast can attenuate cognitive impairments in these populations .",objective,methods,0.43281174
`` Disk area '' was defined anatomically for each eye .,methods,results,0.43276286
"Interviewers masked to treatment assignments will assess outcomes @ , @ , @ and @weeks postrandomization .",methods,results,0.43272215
Patients were randomized @:@ to enteral acetaminophen @ g every @ hours for @ days ( n = @ ) or placebo ( n = @ ) with the same dosing schedule and duration .,methods,results,0.43266198
We used descriptive statistics to compare data .,methods,results,0.4326236
The novel device was well tolerated ; most adverse events were mild .,results,methods,0.4325911
"However , the studies that have been carried out were not scientifically rigorous trials .",background,methods,0.4325632
This was a randomised trial in @ patients with non-diabetic CKD comparing aliskiren ( @ mg/day ) ( n = @ ) versus losartan ( @ mg/day ) ( n = @ ) and the third group aliskiren ( @ mg/day ) combined with losartan ( @ mg/day ) ( n = @ ) .,methods,results,0.43256032
The main outcome measures in this study were child relative weight ( standardized BMI ) and body composition ( percent body fat ) .,methods,results,0.43254855
Reductions in AT depots were associated with improvements in biomarkers .,conclusions,results,0.43252823
Ramucirumab is a human immunoglobulin G@ antibody that binds vascular endothelial growth factor receptor-@ and blocks ligand-stimulated activation .,objective,conclusions,0.43244857
Primary outcome measures were frequency and severity of anxiety symptoms as determined by a clinician using a semi-structured interview .,methods,results,0.43244576
Six weeks of triple therapy was not superior to @ months with respect to net clinical outcomes .,conclusions,results,0.43243334
The time of recovery of work was also assessed .,methods,results,0.43232498
"The primary outcome was a favourable outcome @ months after stroke , defined as a modified Rankin Scale score of @-@ .",methods,results,0.43226975
"In this pilot/feasibility study , novice US users were able to obtain adequate imaging to determine a healthy patient 's EF through telementored education using Google Glass .",conclusions,methods,0.4322672
"Eighty-one patients were randomly assigned , @ to FFP and @ to no FFP transfusion .",results,methods,0.43218586
The results are given as the mean ( SD ) .,methods,results,0.4321793
"The clinical efficacy was assessed in the two groups and the levels of serum IL-@ , IL-@ and IL-@ were determined in the two groups .",methods,results,0.43217894
The median overall survival was not reached in either group at the interim analysis .,results,methods,0.4321391
Secondary outcomes at posttreatment included working alliance and client satisfaction .,methods,results,0.43212804
"Cycling and SSG training were both effective at improving CRP , VO and TB-FM .",conclusions,results,0.4320956
Multivariable linear regression was used .,methods,results,0.43205723
